SYN,ACK,PSH,URG,FIN,window_size,tcp.mss,sequence_no,port_scan_packet
0,480,1,0,0,501,0,1,NO
0,480,0,0,1,501,0,186,NO
0,187,0,0,0,512,0,480,NO
0,187,0,0,1,512,0,480,NO
0,1,0,0,0,513,0,1,NO
0,481,0,0,0,501,0,187,NO
0,10957,1,0,0,512,0,3814,NO
0,3850,1,0,0,501,0,10957,NO
0,3850,1,0,0,501,0,11001,NO
0,11077,0,0,0,511,0,3850,NO
0,11077,1,0,0,511,0,3850,NO
0,3886,1,0,0,501,0,11077,NO
0,11137,0,0,0,511,0,3886,NO
0,11137,1,0,0,511,0,3886,NO
0,3922,1,0,0,501,0,11137,NO
0,11205,0,0,0,511,0,3922,NO
0,11205,1,0,0,511,0,3922,NO
0,3958,1,0,0,501,0,11205,NO
0,11265,0,0,0,511,0,3958,NO
0,11265,1,0,0,511,0,3958,NO
0,3994,1,0,0,501,0,11265,NO
0,11365,0,0,0,510,0,3994,NO
0,11365,1,0,0,510,0,3994,NO
0,4030,1,0,0,501,0,11365,NO
0,4030,1,0,0,501,0,11409,NO
0,11461,0,0,0,510,0,4030,NO
0,4030,1,0,0,501,0,11461,NO
0,4030,1,0,0,501,0,11665,NO
0,11861,0,0,0,508,0,4030,NO
0,4030,1,0,0,501,0,11861,NO
0,11905,0,0,0,508,0,4030,NO
0,11905,1,0,0,508,0,4030,NO
0,4066,1,0,0,501,0,11905,NO
0,11997,0,0,0,508,0,4066,NO
0,11997,1,0,0,508,0,4066,NO
0,4102,1,0,0,501,0,11997,NO
0,4102,1,0,0,501,0,12097,NO
0,12173,0,0,0,507,0,4102,NO
0,12173,1,0,0,507,0,4102,NO
0,4138,1,0,0,501,0,12173,NO
0,12297,0,0,0,513,0,4138,NO
0,12297,1,0,0,513,0,4138,NO
0,4174,1,0,0,501,0,12297,NO
0,4174,1,0,0,501,0,12373,NO
0,12449,0,0,0,512,0,4174,NO
0,12449,1,0,0,512,0,4174,NO
0,4210,1,0,0,501,0,12449,NO
0,12573,0,0,0,512,0,4210,NO
0,12573,1,0,0,512,0,4210,NO
0,4246,1,0,0,501,0,12573,NO
0,12625,0,0,0,512,0,4246,NO
0,12625,1,0,0,512,0,4246,NO
0,4282,1,0,0,501,0,12625,NO
0,12677,0,0,0,511,0,4282,NO
0,12677,1,0,0,511,0,4282,NO
0,4318,1,0,0,501,0,12677,NO
0,12729,0,0,0,511,0,4318,NO
0,12729,1,0,0,511,0,4318,NO
0,4354,1,0,0,501,0,12729,NO
0,12781,0,0,0,511,0,4354,NO
0,12781,1,0,0,511,0,4354,NO
0,4390,1,0,0,501,0,12781,NO
0,12833,0,0,0,511,0,4390,NO
0,12833,1,0,0,511,0,4390,NO
0,4426,1,0,0,501,0,12833,NO
0,4426,1,0,0,501,0,12877,NO
0,12921,0,0,0,510,0,4426,NO
0,4426,1,0,0,501,0,12921,NO
0,4426,1,0,0,501,0,12957,NO
0,12993,0,0,0,510,0,4426,NO
0,4426,1,0,0,501,0,12993,NO
0,4426,1,0,0,501,0,13077,NO
0,13313,0,0,0,509,0,4426,NO
0,4426,1,0,0,501,0,13313,NO
0,4426,1,0,0,501,0,13501,NO
0,13697,0,0,0,507,0,4426,NO
0,4426,1,0,0,501,0,13697,NO
0,13741,0,0,0,507,0,4426,NO
0,13741,1,0,0,507,0,4426,NO
0,4462,1,0,0,501,0,13741,NO
0,4462,1,0,0,501,0,13785,NO
0,13869,0,0,0,513,0,4462,NO
0,13869,1,0,0,513,0,4462,NO
0,4498,1,0,0,501,0,13869,NO
0,14017,0,0,0,512,0,4498,NO
0,14017,1,0,0,512,0,4498,NO
0,4534,1,0,0,501,0,14017,NO
0,14101,0,0,0,512,0,4534,NO
0,14101,1,0,0,512,0,4534,NO
0,4578,1,0,0,501,0,14101,NO
0,14209,0,0,0,511,0,4578,NO
0,14209,1,0,0,511,0,4578,NO
0,4614,1,0,0,501,0,14209,NO
0,4614,1,0,0,501,0,14253,NO
0,14305,0,0,0,511,0,4614,NO
0,4614,1,0,0,501,0,14305,NO
0,4614,1,0,0,501,0,15389,NO
0,15577,0,0,0,513,0,4614,NO
0,4614,1,0,0,501,0,15577,NO
0,15629,0,0,0,513,0,4614,NO
0,15629,1,0,0,513,0,4614,NO
0,4650,1,0,0,501,0,15629,NO
0,4650,1,0,0,501,0,15673,NO
0,15749,0,0,0,512,0,4650,NO
0,15749,1,0,0,512,0,4650,NO
0,4686,1,0,0,501,0,15749,NO
0,15865,0,0,0,512,0,4686,NO
0,15865,1,0,0,512,0,4686,NO
0,4722,1,0,0,501,0,15865,NO
0,15909,0,0,0,511,0,4722,NO
0,15909,1,0,0,511,0,4722,NO
0,4758,1,0,0,501,0,15909,NO
0,4758,1,0,0,501,0,16009,NO
0,16069,0,0,0,511,0,4758,NO
0,16069,1,0,0,511,0,4758,NO
0,4794,1,0,0,501,0,16069,NO
0,16129,0,0,0,511,0,4794,NO
0,16129,1,0,0,511,0,4794,NO
0,4830,1,0,0,501,0,16129,NO
0,4830,1,0,0,501,0,16173,NO
0,16369,0,0,0,510,0,4830,NO
0,4830,1,0,0,501,0,16369,NO
0,4830,1,0,0,501,0,16549,NO
0,16601,0,0,0,509,0,4830,NO
0,16601,1,0,0,509,0,4830,NO
0,4866,1,0,0,501,0,16601,NO
0,4866,1,0,0,501,0,16645,NO
0,16729,0,0,0,508,0,4866,NO
0,16729,1,0,0,508,0,4866,NO
0,4902,1,0,0,501,0,16729,NO
0,16789,0,0,0,508,0,4902,NO
0,16789,1,0,0,508,0,4902,NO
0,4938,1,0,0,501,0,16789,NO
0,16833,0,0,0,508,0,4938,NO
0,16833,1,0,0,508,0,4938,NO
0,4974,1,0,0,501,0,16833,NO
0,16885,0,0,0,508,0,4974,NO
0,16885,1,0,0,508,0,4974,NO
0,5010,1,0,0,501,0,16885,NO
0,16945,0,0,0,507,0,5010,NO
0,16945,1,0,0,507,0,5010,NO
0,5046,1,0,0,501,0,16945,NO
0,5046,1,0,0,501,0,16989,NO
0,17041,0,0,0,513,0,5046,NO
0,5046,1,0,0,501,0,17041,NO
0,5046,1,0,0,501,0,17221,NO
0,17361,0,0,0,512,0,5046,NO
0,5046,1,0,0,501,0,17361,NO
0,17453,0,0,0,511,0,5046,NO
0,17453,1,0,0,511,0,5046,NO
0,5082,1,0,0,501,0,17453,NO
0,5082,1,0,0,501,0,17505,NO
0,17581,0,0,0,511,0,5082,NO
0,17581,1,0,0,511,0,5082,NO
0,5118,1,0,0,501,0,17581,NO
0,17633,0,0,0,510,0,5118,NO
0,17633,1,0,0,510,0,5118,NO
0,5154,1,0,0,501,0,17633,NO
0,5154,1,0,0,501,0,17685,NO
0,18369,0,0,0,508,0,5154,NO
0,5154,1,0,0,501,0,18369,NO
0,5154,1,0,0,501,0,18557,NO
0,18601,0,0,0,513,0,5154,NO
0,1,0,0,0,513,0,0,NO
0,1,0,0,0,502,0,1,NO
0,18601,1,0,0,513,0,5154,NO
0,5190,1,0,0,501,0,18601,NO
0,5190,1,0,0,501,0,18645,NO
0,18729,0,0,0,512,0,5190,NO
0,18729,1,0,0,512,0,5190,NO
0,5226,1,0,0,501,0,18729,NO
0,18789,0,0,0,512,0,5226,NO
0,18789,1,0,0,512,0,5226,NO
0,5262,1,0,0,501,0,18789,NO
0,18833,0,0,0,512,0,5262,NO
0,18833,1,0,0,512,0,5262,NO
0,5298,1,0,0,501,0,18833,NO
0,5298,1,0,0,501,0,18885,NO
0,18953,0,0,0,511,0,5298,NO
0,18953,1,0,0,511,0,5298,NO
0,5334,1,0,0,501,0,18953,NO
0,5334,1,0,0,501,0,19037,NO
0,19121,0,0,0,511,0,5334,NO
0,19121,1,0,0,511,0,5334,NO
0,5370,1,0,0,501,0,19121,NO
0,19197,0,0,0,510,0,5370,NO
0,19197,1,0,0,510,0,5370,NO
0,5406,0,0,0,501,0,19197,NO
0,19197,1,0,0,510,0,5406,NO
0,5442,0,0,0,501,0,19197,NO
0,5442,1,0,0,501,0,19197,NO
0,5442,1,0,0,501,0,19249,NO
0,19325,0,0,0,510,0,5442,NO
0,19325,1,0,0,510,0,5442,NO
0,5478,1,0,0,501,0,19325,NO
0,19377,0,0,0,510,0,5478,NO
0,19377,1,0,0,510,0,5478,NO
0,5514,1,0,0,501,0,19377,NO
0,5514,1,0,0,501,0,19413,NO
0,19505,0,0,0,509,0,5514,NO
0,19505,1,0,0,509,0,5514,NO
0,5550,1,0,0,501,0,19505,NO
0,19557,0,0,0,509,0,5550,NO
0,19557,1,0,0,509,0,5550,NO
0,5586,1,0,0,501,0,19557,NO
0,19777,0,0,0,508,0,5586,NO
0,19777,1,0,0,508,0,5586,NO
0,5622,1,0,0,501,0,19777,NO
0,5622,1,0,0,501,0,19821,NO
0,19873,0,0,0,508,0,5622,NO
0,5622,1,0,0,501,0,19873,NO
0,5622,1,0,0,501,0,20461,NO
0,20641,0,0,0,513,0,5622,NO
0,5622,1,0,0,501,0,20641,NO
0,5622,1,0,0,501,0,20829,NO
0,20873,0,0,0,512,0,5622,NO
0,20873,1,0,0,512,0,5622,NO
0,5658,1,0,0,501,0,20873,NO
0,5658,1,0,0,501,0,20917,NO
0,21001,0,0,0,511,0,5658,NO
0,21001,1,0,0,511,0,5658,NO
0,5694,1,0,0,501,0,21001,NO
0,21061,0,0,0,511,0,5694,NO
0,21061,1,0,0,511,0,5694,NO
0,5730,1,0,0,501,0,21061,NO
0,21105,0,0,0,511,0,5730,NO
0,21105,1,0,0,511,0,5730,NO
0,5766,1,0,0,501,0,21105,NO
0,5766,1,0,0,501,0,21165,NO
0,21257,0,0,0,510,0,5766,NO
0,21257,1,0,0,510,0,5766,NO
0,5802,1,0,0,501,0,21257,NO
0,21445,0,0,0,510,0,5802,NO
0,21445,1,0,0,510,0,5802,NO
0,5838,1,0,0,501,0,21445,NO
0,5838,1,0,0,501,0,21497,NO
0,21589,0,0,0,509,0,5838,NO
0,21589,1,0,0,509,0,5838,NO
0,5874,1,0,0,501,0,21589,NO
0,21649,0,0,0,509,0,5874,NO
0,21649,1,0,0,509,0,5874,NO
0,5910,1,0,0,501,0,21649,NO
0,21733,0,0,0,509,0,5910,NO
0,21733,1,0,0,509,0,5910,NO
0,5954,1,0,0,501,0,21733,NO
0,21961,0,0,0,508,0,5954,NO
0,21961,1,0,0,508,0,5954,NO
0,5990,1,0,0,501,0,21961,NO
0,5990,1,0,0,501,0,22013,NO
0,22073,0,0,0,507,0,5990,NO
0,22073,1,0,0,507,0,5990,NO
0,6026,1,0,0,501,0,22073,NO
0,6026,1,0,0,501,0,22133,NO
0,22201,0,0,0,513,0,6026,NO
0,22201,1,0,0,513,0,6026,NO
0,6062,1,0,0,501,0,22201,NO
0,6062,1,0,0,501,0,22269,NO
0,22337,0,0,0,512,0,6062,NO
0,22337,1,0,0,512,0,6062,NO
0,6098,1,0,0,501,0,22337,NO
0,6098,1,0,0,501,0,22413,NO
0,22481,0,0,0,512,0,6098,NO
0,22481,1,0,0,512,0,6098,NO
0,6134,1,0,0,501,0,22481,NO
0,6134,1,0,0,501,0,22565,NO
0,22633,0,0,0,511,0,6134,NO
0,22633,1,0,0,511,0,6134,NO
0,6170,1,0,0,501,0,22633,NO
0,6170,1,0,0,501,0,22725,NO
0,22801,0,0,0,510,0,6170,NO
0,22801,1,0,0,510,0,6170,NO
0,6206,1,0,0,501,0,22801,NO
0,6206,1,0,0,501,0,22901,NO
0,22977,0,0,0,510,0,6206,NO
0,22977,1,0,0,510,0,6206,NO
0,6242,1,0,0,501,0,22977,NO
0,6242,1,0,0,501,0,23077,NO
0,23153,0,0,0,509,0,6242,NO
0,23153,1,0,0,509,0,6242,NO
0,6278,1,0,0,501,0,23153,NO
0,6278,1,0,0,501,0,23261,NO
0,23337,0,0,0,508,0,6278,NO
0,23337,1,0,0,508,0,6278,NO
0,6314,1,0,0,501,0,23337,NO
0,6314,1,0,0,501,0,23453,NO
0,23529,0,0,0,508,0,6314,NO
0,23529,1,0,0,508,0,6314,NO
0,6350,1,0,0,501,0,23529,NO
0,6350,1,0,0,501,0,23645,NO
0,23721,0,0,0,513,0,6350,NO
0,23721,1,0,0,513,0,6350,NO
0,6386,1,0,0,501,0,23721,NO
0,23781,0,0,0,513,0,6386,NO
0,23781,1,0,0,513,0,6386,NO
0,6422,1,0,0,501,0,23781,NO
0,6422,1,0,0,501,0,23889,NO
0,24093,0,0,0,511,0,6422,NO
0,6422,1,0,0,501,0,24093,NO
0,6422,1,0,0,501,0,24289,NO
0,24333,0,0,0,510,0,6422,NO
0,1,0,0,1,513,0,1,NO
0,2,0,0,1,502,0,1,NO
0,2,0,0,0,513,0,2,NO
0,24333,1,0,0,510,0,6422,NO
0,6458,1,0,0,501,0,24333,NO
0,6458,1,0,0,501,0,24385,NO
0,24469,0,0,0,510,0,6458,NO
0,24469,1,0,0,510,0,6458,NO
0,6494,1,0,0,501,0,24469,NO
0,24521,0,0,0,510,0,6494,NO
0,24521,1,0,0,510,0,6494,NO
0,6530,1,0,0,501,0,24521,NO
0,24565,0,0,0,509,0,6530,NO
0,24565,1,0,0,509,0,6530,NO
0,6566,1,0,0,501,0,24565,NO
0,24617,0,0,0,509,0,6566,NO
0,24617,1,0,0,509,0,6566,NO
0,6602,1,0,0,501,0,24617,NO
0,24669,0,0,0,509,0,6602,NO
0,24669,1,0,0,509,0,6602,NO
0,6638,1,0,0,501,0,24669,NO
0,6638,1,0,0,501,0,24713,NO
0,24765,0,0,0,509,0,6638,NO
0,6638,1,0,0,501,0,24765,NO
0,6638,1,0,0,501,0,25273,NO
0,25373,0,0,0,513,0,6638,NO
0,6638,1,0,0,501,0,25373,NO
0,28293,0,0,0,513,0,6638,NO
0,6638,1,0,0,501,0,28321,NO
0,28509,0,0,0,512,0,6638,NO
0,6638,1,0,0,501,0,28509,NO
0,6638,1,0,0,501,0,28697,NO
0,28749,0,0,0,511,0,6638,NO
0,28749,1,0,0,511,0,6638,NO
0,6674,1,0,0,501,0,28749,NO
0,6674,1,0,0,501,0,28793,NO
0,28885,0,0,0,510,0,6674,NO
0,28885,1,0,0,510,0,6674,NO
0,6710,1,0,0,501,0,28885,NO
0,28945,0,0,0,510,0,6710,NO
0,28945,1,0,0,510,0,6710,NO
0,6746,1,0,0,501,0,28945,NO
0,28989,0,0,0,510,0,6746,NO
0,28989,1,0,0,510,0,6746,NO
0,6782,1,0,0,501,0,28989,NO
0,6782,1,0,0,501,0,29113,NO
0,29197,0,0,0,509,0,6782,NO
0,29197,1,0,0,509,0,6782,NO
0,6818,1,0,0,501,0,29197,NO
0,6818,1,0,0,501,0,29353,NO
0,29445,0,0,0,508,0,6818,NO
0,29445,1,0,0,508,0,6818,NO
0,6854,1,0,0,501,0,29445,NO
0,29593,0,0,0,508,0,6854,NO
0,29593,1,0,0,508,0,6854,NO
0,6890,0,0,0,501,0,29593,NO
0,29593,1,0,0,508,0,6890,NO
0,6926,0,0,0,501,0,29593,NO
0,6926,1,0,0,501,0,29593,NO
0,6926,1,0,0,501,0,29645,NO
0,29729,0,0,0,507,0,6926,NO
0,29729,1,0,0,507,0,6926,NO
0,6962,1,0,0,501,0,29729,NO
0,29813,0,0,0,513,0,6962,NO
0,29813,1,0,0,513,0,6962,NO
0,6998,1,0,0,501,0,29813,NO
0,29873,0,0,0,513,0,6998,NO
0,29873,1,0,0,513,0,6998,NO
0,7034,1,0,0,501,0,29873,NO
0,29925,0,0,0,512,0,7034,NO
0,29925,1,0,0,512,0,7034,NO
0,7070,1,0,0,501,0,29925,NO
0,29977,0,0,0,512,0,7070,NO
0,29977,1,0,0,512,0,7070,NO
0,7106,1,0,0,501,0,29977,NO
0,30085,0,0,0,512,0,7106,NO
0,30085,1,0,0,512,0,7106,NO
0,7142,1,0,0,501,0,30085,NO
0,30121,0,0,0,512,0,7142,NO
0,30121,1,0,0,512,0,7142,NO
0,7178,1,0,0,501,0,30121,NO
0,30157,0,0,0,511,0,7178,NO
0,30157,1,0,0,511,0,7178,NO
0,7214,1,0,0,501,0,30157,NO
0,30193,0,0,0,511,0,7214,NO
0,30193,1,0,0,511,0,7214,NO
0,7250,1,0,0,501,0,30193,NO
0,30237,0,0,0,511,0,7250,NO
0,30237,1,0,0,511,0,7250,NO
0,7286,1,0,0,501,0,30237,NO
0,30281,0,0,0,511,0,7286,NO
0,30281,1,0,0,511,0,7286,NO
0,7322,1,0,0,501,0,30281,NO
0,30325,0,0,0,511,0,7322,NO
0,30325,1,0,0,511,0,7322,NO
0,7358,1,0,0,501,0,30325,NO
0,30377,0,0,0,511,0,7358,NO
0,30377,1,0,0,511,0,7358,NO
0,7394,1,0,0,501,0,30377,NO
0,30429,0,0,0,510,0,7394,NO
0,30429,1,0,0,510,0,7394,NO
0,7430,1,0,0,501,0,30429,NO
0,30465,0,0,0,510,0,7430,NO
0,30465,1,0,0,510,0,7430,NO
0,7466,1,0,0,501,0,30465,NO
0,7466,1,0,0,501,0,30509,NO
0,30561,0,0,0,510,0,7466,NO
0,7466,1,0,0,501,0,30561,NO
0,7466,1,0,0,501,0,30613,NO
0,30721,0,0,0,509,0,7466,NO
0,7466,1,0,0,501,0,30721,NO
0,7466,1,0,0,501,0,30909,NO
0,31097,0,0,0,508,0,7466,NO
0,7466,1,0,0,501,0,31097,NO
0,31149,0,0,0,508,0,7466,NO
0,1,0,0,0,0,0,1,NO
0,1,0,0,0,0,0,1,NO
0,1,0,0,0,0,0,1,NO
0,1,0,0,0,0,0,1,NO
0,1,0,0,0,0,0,1,NO
0,31149,1,0,0,508,0,7466,NO
0,7502,1,0,0,501,0,31149,NO
0,7502,1,0,0,501,0,31193,NO
0,31285,0,0,0,513,0,7502,NO
0,31285,1,0,0,513,0,7502,NO
0,7538,1,0,0,501,0,31285,NO
0,31345,0,0,0,513,0,7538,NO
0,31345,1,0,0,513,0,7538,NO
0,7574,1,0,0,501,0,31345,NO
0,31389,0,0,0,512,0,7574,NO
0,31389,1,0,0,512,0,7574,NO
0,7610,1,0,0,501,0,31389,NO
0,7610,1,0,0,501,0,31521,NO
0,31581,0,0,0,512,0,7610,NO
0,31581,1,0,0,512,0,7610,NO
0,7646,1,0,0,501,0,31581,NO
0,31641,0,0,0,511,0,7646,NO
0,31641,1,0,0,511,0,7646,NO
0,7682,1,0,0,501,0,31641,NO
0,31693,0,0,0,511,0,7682,NO
0,31693,1,0,0,511,0,7682,NO
0,7718,1,0,0,501,0,31693,NO
0,31745,0,0,0,511,0,7718,NO
0,31745,1,0,0,511,0,7718,NO
0,7754,1,0,0,501,0,31745,NO
0,31797,0,0,0,511,0,7754,NO
0,31797,1,0,0,511,0,7754,NO
0,7790,1,0,0,501,0,31797,NO
0,31849,0,0,0,511,0,7790,NO
0,31849,1,0,0,511,0,7790,NO
0,7826,1,0,0,501,0,31849,NO
0,31901,0,0,0,510,0,7826,NO
0,31901,1,0,0,510,0,7826,NO
0,7862,1,0,0,501,0,31901,NO
0,31953,0,0,0,510,0,7862,NO
0,31953,1,0,0,510,0,7862,NO
0,7898,1,0,0,501,0,31953,NO
0,32005,0,0,0,510,0,7898,NO
0,32005,1,0,0,510,0,7898,NO
0,7934,1,0,0,501,0,32005,NO
0,32057,0,0,0,510,0,7934,NO
0,32057,1,0,0,510,0,7934,NO
0,7970,1,0,0,501,0,32057,NO
0,7970,1,0,0,501,0,32101,NO
0,32153,0,0,0,509,0,7970,NO
0,7970,1,0,0,501,0,32153,NO
0,7970,1,0,0,501,0,32333,NO
0,32513,0,0,0,508,0,7970,NO
0,7970,1,0,0,501,0,32513,NO
0,32565,0,0,0,508,0,7970,NO
0,32565,1,0,0,508,0,7970,NO
0,8006,1,0,0,501,0,32565,NO
0,8006,1,0,0,501,0,32617,NO
0,32709,0,0,0,507,0,8006,NO
0,32709,1,0,0,507,0,8006,NO
0,8042,1,0,0,501,0,32709,NO
0,8042,1,0,0,501,0,32825,NO
0,32893,0,0,0,513,0,8042,NO
0,32893,1,0,0,513,0,8042,NO
0,8078,1,0,0,501,0,32893,NO
0,8078,1,0,0,501,0,32953,NO
0,32997,0,0,0,512,0,8078,NO
0,8078,1,0,0,501,0,32997,NO
0,8078,1,0,0,501,0,33049,NO
0,33229,0,0,0,511,0,8078,NO
0,8078,1,0,0,501,0,33229,NO
0,8078,1,0,0,501,0,33409,NO
0,33461,0,0,0,511,0,8078,NO
0,33461,1,0,0,511,0,8078,NO
0,8114,0,0,0,501,0,33461,NO
0,33461,1,0,0,511,0,8114,NO
0,8150,0,0,0,501,0,33461,NO
0,8150,1,0,0,501,0,33461,NO
0,8150,1,0,0,501,0,33513,NO
0,33589,0,0,0,510,0,8150,NO
0,33589,1,0,0,510,0,8150,NO
0,8186,1,0,0,501,0,33589,NO
0,33641,0,0,0,510,0,8186,NO
0,33641,1,0,0,510,0,8186,NO
0,8222,1,0,0,501,0,33641,NO
0,33709,0,0,0,510,0,8222,NO
0,33709,1,0,0,510,0,8222,NO
0,8258,1,0,0,501,0,33709,NO
0,33745,0,0,0,509,0,8258,NO
0,33745,1,0,0,509,0,8258,NO
0,8294,1,0,0,501,0,33745,NO
0,33781,0,0,0,509,0,8294,NO
0,33781,1,0,0,509,0,8294,NO
0,8330,1,0,0,501,0,33781,NO
0,33857,0,0,0,509,0,8330,NO
0,33857,1,0,0,509,0,8330,NO
0,8366,1,0,0,501,0,33857,NO
0,8366,1,0,0,501,0,33917,NO
0,33993,0,0,0,508,0,8366,NO
0,33993,1,0,0,508,0,8366,NO
0,8402,1,0,0,501,0,33993,NO
0,34045,0,0,0,508,0,8402,NO
0,34045,1,0,0,508,0,8402,NO
0,8438,1,0,0,501,0,34045,NO
0,8438,1,0,0,501,0,34081,NO
0,34149,0,0,0,508,0,8438,NO
0,34149,1,0,0,508,0,8438,NO
0,8474,1,0,0,501,0,34149,NO
0,34201,0,0,0,508,0,8474,NO
0,34201,1,0,0,508,0,8474,NO
0,8510,1,0,0,501,0,34201,NO
0,34253,0,0,0,507,0,8510,NO
0,34253,1,0,0,507,0,8510,NO
0,8546,1,0,0,501,0,34253,NO
0,8546,1,0,0,501,0,34297,NO
0,34349,0,0,0,507,0,8546,NO
0,8546,1,0,0,501,0,34349,NO
0,8546,1,0,0,501,0,34993,NO
0,35053,0,0,0,513,0,8546,NO
0,8546,1,0,0,501,0,35053,NO
0,8546,1,0,0,501,0,35241,NO
0,35285,0,0,0,512,0,8546,NO
0,35285,1,0,0,512,0,8546,NO
0,8582,1,0,0,501,0,35285,NO
0,8582,1,0,0,501,0,35329,NO
0,35421,0,0,0,511,0,8582,NO
0,35421,1,0,0,511,0,8582,NO
0,8618,1,0,0,501,0,35421,NO
0,35481,0,0,0,511,0,8618,NO
0,35481,1,0,0,511,0,8618,NO
0,8654,1,0,0,501,0,35481,NO
0,35525,0,0,0,511,0,8654,NO
0,35525,1,0,0,511,0,8654,NO
0,8690,1,0,0,501,0,35525,NO
0,35577,0,0,0,511,0,8690,NO
0,35577,1,0,0,511,0,8690,NO
0,8726,1,0,0,501,0,35577,NO
0,35685,0,0,0,510,0,8726,NO
0,35685,1,0,0,510,0,8726,NO
0,8762,1,0,0,501,0,35685,NO
0,8762,1,0,0,501,0,35737,NO
0,35813,0,0,0,510,0,8762,NO
0,35813,1,0,0,510,0,8762,NO
0,8798,1,0,0,501,0,35813,NO
0,8798,1,0,0,501,0,35913,NO
0,35989,0,0,0,509,0,8798,NO
0,35989,1,0,0,509,0,8798,NO
0,8834,1,0,0,501,0,35989,NO
0,8834,1,0,0,501,0,36097,NO
0,36173,0,0,0,508,0,8834,NO
0,36173,1,0,0,508,0,8834,NO
0,8870,1,0,0,501,0,36173,NO
0,36305,0,0,0,508,0,8870,NO
0,36305,1,0,0,508,0,8870,NO
0,8906,1,0,0,501,0,36305,NO
0,36357,0,0,0,508,0,8906,NO
0,36357,1,0,0,508,0,8906,NO
0,8942,1,0,0,501,0,36357,NO
0,36393,0,0,0,508,0,8942,NO
0,36393,1,0,0,508,0,8942,NO
0,8978,1,0,0,501,0,36393,NO
0,8978,1,0,0,501,0,36453,NO
0,36569,0,0,0,513,0,8978,NO
0,36569,1,0,0,513,0,8978,NO
0,9014,1,0,0,501,0,36569,NO
0,36637,0,0,0,513,0,9014,NO
0,36637,1,0,0,513,0,9014,NO
0,9050,1,0,0,501,0,36637,NO
0,36697,0,0,0,512,0,9050,NO
0,36697,1,0,0,512,0,9050,NO
0,9086,1,0,0,501,0,36697,NO
0,9086,1,0,0,501,0,36749,NO
0,36825,0,0,0,512,0,9086,NO
0,36825,1,0,0,512,0,9086,NO
0,9122,1,0,0,501,0,36825,NO
0,9122,1,0,0,501,0,36949,NO
0,37025,0,0,0,511,0,9122,NO
0,37025,1,0,0,511,0,9122,NO
0,9158,1,0,0,501,0,37025,NO
0,9158,1,0,0,501,0,37125,NO
0,37201,0,0,0,510,0,9158,NO
0,37201,1,0,0,510,0,9158,NO
0,9194,1,0,0,501,0,37201,NO
0,9194,1,0,0,501,0,37333,NO
0,37425,0,0,0,509,0,9194,NO
0,37425,1,0,0,509,0,9194,NO
0,9230,1,0,0,501,0,37425,NO
0,37549,0,0,0,509,0,9230,NO
0,37549,1,0,0,509,0,9230,NO
0,9266,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9266,NO
0,9302,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9302,NO
0,9338,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9338,NO
0,9374,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9374,NO
0,9410,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9410,NO
0,9446,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9446,NO
0,9482,0,0,0,501,0,37549,NO
0,37549,1,0,0,509,0,9482,NO
0,9518,0,0,0,501,0,37549,NO
0,9518,1,0,0,501,0,37549,NO
0,9518,1,0,0,501,0,37745,NO
0,37885,0,0,0,508,0,9518,NO
0,9518,1,0,0,501,0,37885,NO
0,37977,0,0,0,507,0,9518,NO
0,37977,1,0,0,507,0,9518,NO
0,9554,1,0,0,501,0,37977,NO
0,9554,1,0,0,501,0,38021,NO
0,38113,0,0,0,513,0,9554,NO
0,38113,1,0,0,513,0,9554,NO
0,9590,1,0,0,501,0,38113,NO
0,38173,0,0,0,513,0,9590,NO
0,38173,1,0,0,513,0,9590,NO
0,9626,1,0,0,501,0,38173,NO
0,38217,0,0,0,512,0,9626,NO
0,38217,1,0,0,512,0,9626,NO
0,9662,1,0,0,501,0,38217,NO
0,38269,0,0,0,512,0,9662,NO
0,38269,1,0,0,512,0,9662,NO
0,9698,1,0,0,501,0,38269,NO
0,38377,0,0,0,512,0,9698,NO
0,38377,1,0,0,512,0,9698,NO
0,9734,1,0,0,501,0,38377,NO
0,38429,0,0,0,512,0,9734,NO
0,38429,1,0,0,512,0,9734,NO
0,9770,1,0,0,501,0,38429,NO
0,9770,1,0,0,501,0,38481,NO
0,38525,0,0,0,511,0,9770,NO
0,9770,1,0,0,501,0,38525,NO
0,9770,1,0,0,501,0,38721,NO
0,38917,0,0,0,510,0,9770,NO
0,38917,1,0,0,510,0,9770,NO
0,9806,1,0,0,501,0,38917,NO
0,9806,1,0,0,501,0,38969,NO
0,39053,0,0,0,509,0,9806,NO
0,39053,1,0,0,509,0,9806,NO
0,9842,1,0,0,501,0,39053,NO
0,39105,0,0,0,509,0,9842,NO
0,39105,1,0,0,509,0,9842,NO
0,9878,1,0,0,501,0,39105,NO
0,9878,1,0,0,501,0,39165,NO
0,39209,0,0,0,509,0,9878,NO
0,9878,1,0,0,501,0,39209,NO
0,9878,1,0,0,501,0,39261,NO
0,39417,0,0,0,508,0,9878,NO
0,9878,1,0,0,501,0,39417,NO
0,9878,1,0,0,501,0,39477,NO
